parent_id	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card
2607.22026	2607.22026:calibrated-hard	DWT calibration-weighted hard voting	DWT calibration-weighted hard voting	main scalar-score and voting tables plus proxy/wavelet sensitivity; HC3 best individual 0.9876 AUROC and calibrated hard vote 0.9919, with much weaker M4/MAGE rows	main scalar-score and voting tables plus proxy/wavelet sensitivity; HC3 best individual 0.9876 AUROC and calibrated hard vote 0.9919, with much weaker M4/MAGE rows	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.22026	The training-free method trails stronger candidates on reported M4/MAGE results and has no released detector state or fixed deployment comparison.	retain_reject	wavelet statistic or named hard/soft fusion over proxy-wavelet configurations. The training-free method trails stronger candidates on reported M4/MAGE results and has no released detector state or fixed deployment comparison.	Full-text source 2607.22026
2607.22026	2607.22026:calibrated-soft	DWT calibration-weighted soft voting	DWT calibration-weighted soft voting	main scalar-score and voting tables plus proxy/wavelet sensitivity; HC3 best individual 0.9876 AUROC and calibrated hard vote 0.9919, with much weaker M4/MAGE rows	main scalar-score and voting tables plus proxy/wavelet sensitivity; HC3 best individual 0.9876 AUROC and calibrated hard vote 0.9919, with much weaker M4/MAGE rows	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.22026	The training-free method trails stronger candidates on reported M4/MAGE results and has no released detector state or fixed deployment comparison.	retain_reject	wavelet statistic or named hard/soft fusion over proxy-wavelet configurations. The training-free method trails stronger candidates on reported M4/MAGE results and has no released detector state or fixed deployment comparison.	Full-text source 2607.22026
2607.17382	2607.17382:modernbert-large	DACTYL ModernBERT-large	DACTYL ModernBERT-large	Tables 8-11 and PAN leaderboard; each named classifier/calibration state has at least one AUROC >=0.93, but calibration and OOD metrics vary	Tables 8-11 and PAN leaderboard; each named classifier/calibration state has at least one AUROC >=0.93, but calibration and OOD metrics vary	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.17382	The released ModernBERT and PAN result lack a same-row Binoculars result, low-FPR transfer, 2,048-token memory, and A6000 timing.	released_watchlist	supervised large encoder classifier, with MCGrad calibration where named. The released ModernBERT and PAN result lack a same-row Binoculars result, low-FPR transfer, 2,048-token memory, and A6000 timing.	Full-text source 2607.17382
2607.17382	2607.17382:modernbert-large-mcgrad	DACTYL ModernBERT-large with MCGrad	DACTYL ModernBERT-large with MCGrad	Tables 8-11 and PAN leaderboard; each named classifier/calibration state has at least one AUROC >=0.93, but calibration and OOD metrics vary	Tables 8-11 and PAN leaderboard; each named classifier/calibration state has at least one AUROC >=0.93, but calibration and OOD metrics vary	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.17382	The released ModernBERT and PAN result lack a same-row Binoculars result, low-FPR transfer, 2,048-token memory, and A6000 timing.	released_watchlist	supervised large encoder classifier, with MCGrad calibration where named. The released ModernBERT and PAN result lack a same-row Binoculars result, low-FPR transfer, 2,048-token memory, and A6000 timing.	Full-text source 2607.17382
2607.17382	2607.17382:deberta-v3-large	DACTYL DeBERTa-v3-large	DACTYL DeBERTa-v3-large	Tables 8-11 and PAN leaderboard; each named classifier/calibration state has at least one AUROC >=0.93, but calibration and OOD metrics vary	Tables 8-11 and PAN leaderboard; each named classifier/calibration state has at least one AUROC >=0.93, but calibration and OOD metrics vary	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.17382	The released ModernBERT and PAN result lack a same-row Binoculars result, low-FPR transfer, 2,048-token memory, and A6000 timing.	released_watchlist	supervised large encoder classifier, with MCGrad calibration where named. The released ModernBERT and PAN result lack a same-row Binoculars result, low-FPR transfer, 2,048-token memory, and A6000 timing.	Full-text source 2607.17382
2607.14967	2607.14967:gtcl-nomic	GTCL with Nomic embeddings	GTCL with Nomic embeddings	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.14967	Official inference uses k-nearest-neighbor classification over retained representations, violating the no-retrieval constraint.	exclude_retrieval	named latent-trajectory, embedding-retrieval, or supervised comparison detector. Official inference uses k-nearest-neighbor classification over retained representations, violating the no-retrieval constraint.	Full-text source 2607.14967
2607.14967	2607.14967:gtcl-jina	GTCL with Jina embeddings	GTCL with Jina embeddings	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.14967	Official inference uses k-nearest-neighbor classification over retained representations, violating the no-retrieval constraint.	exclude_retrieval	named latent-trajectory, embedding-retrieval, or supervised comparison detector. Official inference uses k-nearest-neighbor classification over retained representations, violating the no-retrieval constraint.	Full-text source 2607.14967
2607.14967	2607.14967:detective	DeTeCtive	DeTeCtive	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.14967	This reported comparator supplies no new released state or matched low-FPR, cross-distribution, and two-A6000 evidence sufficient for promotion.	retain_reject	the named directly supervised DeTeCtive comparator. This reported comparator supplies no new released state or matched low-FPR, cross-distribution, and two-A6000 evidence sufficient for promotion.	Full-text source 2607.14967
2607.14967	2607.14967:desklib	Desklib	Desklib	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.14967	This table row adds no new matched low-FPR or speed evidence; the separately preserved public Desklib state remains only the bounded runnable follow-up described in M8.	retain_reject	the named directly supervised Desklib comparator. This table row adds no new matched low-FPR or speed evidence; the separately preserved public Desklib state remains only the bounded runnable follow-up described in M8.	Full-text source 2607.14967
2607.14967	2607.14967:tmr	TMR	TMR	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Tables 3 and 10; GTCL with both named embedding backbones and the DeTeCtive, Desklib, and TMR comparison rows each have a threshold metric >=0.90 on a reported slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2607.14967	This reported comparator supplies no new released state or matched low-FPR, cross-distribution, and two-A6000 evidence sufficient for promotion.	retain_reject	the named TMR comparison detector. This reported comparator supplies no new released state or matched low-FPR, cross-distribution, and two-A6000 evidence sufficient for promotion.	Full-text source 2607.14967
