parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence
2605.16107	2605.16107:logrank-mult	Log-Rank-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:entropy-m	Entropy-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:entropy-mult	Entropy-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:detectgpt-m	DetectGPT-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:detectgpt-mult	DetectGPT-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:fastgpt-m	FastGPT-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:fastgpt-mult	FastGPT-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:binoculars-m	Binoculars-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:binoculars-mult	Binoculars-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:fouriergpt-m	FourierGPT-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:fouriergpt-mult	FourierGPT-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:adagpt-m	AdaGPT-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:adagpt-mult	AdaGPT-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:detectllm-m	DetectLLM-M	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.16107	2605.16107:detectllm-mult	DetectLLM-Mult	primary_result	Primary PDF full text and all main/appendix result tables	Tables II-III and transfer/attack figures; each -M or -Mult state has at least one AUROC or TPR@1%FPR >=0.90, with sharply varying averages
2605.15518	2605.15518:x-rob-classifier	X-Rob-Classifier	embedded_result	Eight-language binary DetectRL-X average	95.58% best F1 and 91.31% F1 at 1% FPR
2605.15518	2605.15518:mdeberta-classifier	mDeBERTa-Classifier	embedded_result	Eight-language binary DetectRL-X average	95.48% best F1 and 93.20% F1 at 1% FPR
2605.15518	2605.15518:gecscore	GECScore	embedded_result	DetectRL-X Table 2	91.36% best binary-language F1 but 70.10% average best F1 and 57.36% average low-FPR F1
2605.15518	2605.15518:biscope	BiScope	embedded_result	DetectRL-X Table 2	92.85% best binary-language F1 but 80.06% average best F1 and 63.62% average low-FPR F1
2605.06903	2605.06903:paper-era	MELD paper-era model	primary_result	Primary PDF full text and all main/appendix result tables	paper result tables, official checkpoint history, and preserved two-A6000 v5 screen; paper-era and public-v5 states are deliberately separate
2605.06903	2605.06903:public-v5	MELD public v5 checkpoint	primary_result	Primary PDF full text and all main/appendix result tables	paper result tables, official checkpoint history, and preserved two-A6000 v5 screen; paper-era and public-v5 states are deliberately separate
2605.03723	2605.03723:vcp	VCP change-point detector	primary_result	Primary PDF full text and all main/appendix result tables	main segmentation comparisons; VCP and WCP are the separately named best change-point states under the paper's window-deviation criterion
2605.03723	2605.03723:wcp	WCP change-point detector	primary_result	Primary PDF full text and all main/appendix result tables	main segmentation comparisons; VCP and WCP are the separately named best change-point states under the paper's window-deviation criterion
2605.02712	2605.02712:qwen3-32b-st-07	Qwen3-32B_ST threshold 0.7	primary_result	Primary PDF full text and all main/appendix result tables	official Task-10 result discussion; Qwen3-32B_ST at threshold 0.7 is the selected/best submission even though its macro result is below 0.90
2605.02374	2605.02374:react-4shot	REACT 4-shot	primary_result	Primary PDF full text and all main/appendix result tables	main Table 1 and OOD Table 4; every REACT shot-size state exceeds 0.90 accuracy in-domain, while OOD HC3 averages are about 0.86-0.87
2605.02374	2605.02374:react-8shot	REACT 8-shot	primary_result	Primary PDF full text and all main/appendix result tables	main Table 1 and OOD Table 4; every REACT shot-size state exceeds 0.90 accuracy in-domain, while OOD HC3 averages are about 0.86-0.87
2605.02374	2605.02374:react-16shot	REACT 16-shot	primary_result	Primary PDF full text and all main/appendix result tables	main Table 1 and OOD Table 4; every REACT shot-size state exceeds 0.90 accuracy in-domain, while OOD HC3 averages are about 0.86-0.87
2605.02374	2605.02374:react-32shot	REACT 32-shot	primary_result	Primary PDF full text and all main/appendix result tables	main Table 1 and OOD Table 4; every REACT shot-size state exceeds 0.90 accuracy in-domain, while OOD HC3 averages are about 0.86-0.87
2604.25860	2604.25860:luminol	Luminol-AIDetect	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3 and 6; Luminol-AIDetect is the claimed fast best/near-best method and the Binoculars and FastDetectGPT competitors have near-zero error on at least one RAID/domain cell
2604.25860	2604.25860:binoculars	Binoculars	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3 and 6; Luminol-AIDetect is the claimed fast best/near-best method and the Binoculars and FastDetectGPT competitors have near-zero error on at least one RAID/domain cell
2604.25860	2604.25860:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3 and 6; Luminol-AIDetect is the claimed fast best/near-best method and the Binoculars and FastDetectGPT competitors have near-zero error on at least one RAID/domain cell
2604.21365	2604.21365:gemma3-task-a	Gemma-3-27B Task A submission	primary_result	Primary PDF full text and all main/appendix result tables	official task result tables; the named Gemma, CodeGemma, and Qwen-Coder submissions are the paper's best systems for Tasks A, B, and C respectively, all on machine-generated code rather than prose
2604.21365	2604.21365:codegemma-task-b	CodeGemma-7B Task B submission	primary_result	Primary PDF full text and all main/appendix result tables	official task result tables; the named Gemma, CodeGemma, and Qwen-Coder submissions are the paper's best systems for Tasks A, B, and C respectively, all on machine-generated code rather than prose
2604.21365	2604.21365:qwen-coder-task-c	Qwen2.5-Coder-14B Task C submission	primary_result	Primary PDF full text and all main/appendix result tables	official task result tables; the named Gemma, CodeGemma, and Qwen-Coder submissions are the paper's best systems for Tasks A, B, and C respectively, all on machine-generated code rather than prose
2604.21300	2604.21300:luar	LUAR	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; LUAR, Man-Nguyen, contrastive pretraining, and EAVAE each have pAUC@10 or pAUC@5 >=0.90 on at least one authorship-attribution slice
2604.21300	2604.21300:man-nguyen	Man and Nguyen baseline	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; LUAR, Man-Nguyen, contrastive pretraining, and EAVAE each have pAUC@10 or pAUC@5 >=0.90 on at least one authorship-attribution slice
2604.21300	2604.21300:contrastive-pretraining	Contrastive pretraining baseline	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; LUAR, Man-Nguyen, contrastive pretraining, and EAVAE each have pAUC@10 or pAUC@5 >=0.90 on at least one authorship-attribution slice
2604.21300	2604.21300:eavae	EAVAE	primary_result	Primary PDF full text and all main/appendix result tables	Table 3; LUAR, Man-Nguyen, contrastive pretraining, and EAVAE each have pAUC@10 or pAUC@5 >=0.90 on at least one authorship-attribution slice
2604.21223	2604.21223:llama32-pair	IRM Llama-3.2 model pair	primary_result	Primary PDF full text and all main/appendix result tables	paper model-pair tables and frozen IRM screen; both pair families have paper AUROC >=0.90, while the best downloadable pair measured 0.9436 versus Binoculars 0.9595
2604.21223	2604.21223:qwen25-pair	IRM Qwen2.5 model pair	primary_result	Primary PDF full text and all main/appendix result tables	paper model-pair tables and frozen IRM screen; both pair families have paper AUROC >=0.90, while the best downloadable pair measured 0.9436 versus Binoculars 0.9595
2604.16923	2604.16923:entropy	Entropy	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
2604.16923	2604.16923:likelihood	Likelihood	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
2604.16923	2604.16923:logrank	LogRank	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
2604.16923	2604.16923:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
2604.16923	2604.16923:lastde-plus	Lastde++	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
2604.16923	2604.16923:binoculars	Binoculars	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
2604.16923	2604.16923:dna-detectllm	DNA-DetectLLM	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, 5, 6, and 14; every listed baseline, alignment score, LAPD model-pair state, or qualifying supervised comparator has AUROC >=0.90 on a dataset/generator cell, while averages and low-FPR evidence vary
